CumOil12Month,rowID,Operator,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT
44456.42578125,5404,SEQUITUR,WOLFCAMP B,7599,1198,21
80255.078125,5405,SEQUITUR,WOLFCAMP B,7367,2339,63
83735.4453125,5406,SEQUITUR,WOLFCAMP A,7779,2515,52
111475.8359375,5407,SEQUITUR,WOLFCAMP B,7774,2495,52
26543.935546875,5410,SEQUITUR,WOLFCAMP B,7362,1671,34
38977.11328125,5411,SABLE,WOLFCAMP B,6842,520,20
24829.748046875,5412,SABLE,WOLFCAMP B,6902,790,23
30988.244140625,5413,SABLE,WOLFCAMP B,6797,720,21
19155.330078125,5414,SABLE,WOLFCAMP B,5327,672,19
30257.62890625,5415,SABLE,WOLFCAMP B,6602,705,22
6846.7490234375,5416,SABLE,WOLFCAMP B,6870,969,24
28298.537109375,5417,SABLE,WOLFCAMP A,6872,970,24
45638.22265625,5426,RIDGELINE,WOLFCAMP B,7142,1346,26
35407.58203125,5427,RIDGELINE,WOLFCAMP B,7442,1278,24
37595,5428,SABLE,WOLFCAMP B,4231,1307,25
31418.048828125,5429,SABLE,WOLFCAMP B,6447,1594,27
31129.52734375,5430,SABLE,WOLFCAMP B,6120,2777,27
35667.38671875,5431,SABLE,WOLFCAMP B,5905,1605,33
27340.115234375,5432,SABLE,WOLFCAMP B,6112,1645,33
30167.236328125,5433,SABLE,WOLFCAMP B,5952,1476,27
49661.8125,5434,SABLE,WOLFCAMP A,7663,1351,24
75154.4453125,5435,SABLE,WOLFCAMP A,7869,1179,26
21584.103515625,5436,SABLE,WOLFCAMP B,7517,1751,36
34569.19921875,5437,SABLE,WOLFCAMP B,7517,1748,37
29569.392578125,5438,SABLE,WOLFCAMP B,7882,1552,31
55673.0546875,5439,SABLE,WOLFCAMP A,7144,958,26
34853.01953125,5440,SABLE,WOLFCAMP B,7122,928,25
23998.052734375,5441,SABLE,WOLFCAMP B,4502,929,24
24184.900390625,5442,SABLE,WOLFCAMP B,4202,955,24
16750.15234375,5443,SABLE,WOLFCAMP B,4442,977,26
29241,5444,SABLE,WOLFCAMP A,4504,2008,34
22753.896484375,5445,SABLE,WOLFCAMP B,4161,1673,33
66219.9375,5447,SABLE,WOLFCAMP A,7666,1377,29
31004.70703125,5449,SABLE,WOLFCAMP B,4647,1026,26
30445,5450,SABLE,WOLFCAMP B,7802,834,24
28381,5451,SABLE,WOLFCAMP B,7802,850,23
27678,5452,SABLE,WOLFCAMP B,7830,733,23
36200,5454,SABLE,WOLFCAMP B,7864,817,23
36856,5455,SABLE,WOLFCAMP B,7862,822,23
17669,5457,FANG,SPRABERRY LOWER,6930,1745,54
125318.734375,5458,FANG,SPRABERRY LOWER,4587,1773,44
15500,5459,FANG,SPRABERRY LOWER,6930,1496,36
19102,5460,FANG,WOLFCAMP A,6715,673,18
23555,5461,FANG,SPRABERRY LOWER,7036,1685,51
143077,5469,FANG,SPRABERRY LOWER,7875,1611,50
207374.375,5470,QEP,SPRABERRY LOWER,7448,1369,31
33516.5859375,5471,QEP,WOLFCAMP B,7371,1916,38
58190.546875,5472,QEP,WOLFCAMP D,7461,1476,17
161905.515625,5473,QEP,SPRABERRY LOWER,7546,1354,29
76642.6328125,5474,QEP,WOLFCAMP B,7320,1465,36
40062.4375,5475,QEP,WOLFCAMP D,7377,1799,31
170603.046875,5476,QEP,SPRABERRY LOWER,7223,1487,27
74123.859375,5477,QEP,WOLFCAMP D,7623,1466,30
134873.765625,5478,QEP,SPRABERRY LOWER,7380,1369,31
126943.6796875,5479,QEP,SPRABERRY LOWER,7425,1362,31
140399.03125,5480,QEP,SPRABERRY LOWER,7273,1132,28
107945.5625,5481,QEP,SPRABERRY LOWER,7121,1064,26
120077.953125,5482,QEP,SPRABERRY LOWER,7361,1328,17
86877.6953125,5483,QEP,SPRABERRY LOWER,7145,1302,17
121201.734375,5484,QEP,SPRABERRY LOWER,7328,1396,29
107369.9453125,5485,QEP,SPRABERRY LOWER,7408,1388,28
127517.5625,5486,QEP,SPRABERRY LOWER,7413,1417,28
119593.7265625,5487,QEP,SPRABERRY LOWER,7315,1396,29
121722.2578125,5488,QEP,SPRABERRY LOWER,7319,1424,29
168536.75,5489,QEP,SPRABERRY MIDDLE,7535,1210,47
163904.234375,5490,QEP,SPRABERRY LOWER,7434,1244,46
80114.09375,5494,QEP,SPRABERRY MIDDLE,7072,1506,36
119382.1015625,5495,QEP,SPRABERRY LOWER,7282,1524,35
121480.0390625,5496,QEP,SPRABERRY LOWER,7419,1488,35
74536.75,5497,QEP,SPRABERRY MIDDLE,7441,1513,35
69612.8203125,5498,QEP,SPRABERRY MIDDLE,7395,1378,30
139406.875,5499,QEP,SPRABERRY LOWER,7369,1368,30
97917.609375,5500,QEP,SPRABERRY LOWER,7377,1412,30
49895.58203125,5501,QEP,SPRABERRY MIDDLE,7420,1396,29
101670.1015625,5502,QEP,SPRABERRY MIDDLE,7474,1420,29
78924.7578125,5503,QEP,SPRABERRY MIDDLE,7430,1402,29
105190.09375,5504,QEP,SPRABERRY MIDDLE,7655,1503,35
128623.90625,5505,QEP,SPRABERRY LOWER,7394,1173,26
135844.859375,5506,QEP,SPRABERRY LOWER,7369,1420,31
75665.0703125,5507,QEP,SPRABERRY MIDDLE,7434,1392,30
111195.265625,5508,QEP,SPRABERRY LOWER,7306,1416,31
136796.5,5509,QEP,SPRABERRY LOWER,7387,1405,29
119415.84375,5510,QEP,SPRABERRY LOWER,7494,1390,29
73459.0703125,5518,SEQUITUR,WOLFCAMP B,7642,2537,49
85264.0625,5519,SEQUITUR,WOLFCAMP B,7791,2241,47
79157.390625,5521,SEQUITUR,WOLFCAMP B,7824,2227,46
90581.4609375,5522,SEQUITUR,WOLFCAMP B,7918,2514,50
84735.5078125,5523,SEQUITUR,WOLFCAMP B,7859,2217,46
64136.0859375,5524,SEQUITUR,WOLFCAMP B,7908,2646,53
41225.37109375,5525,SEQUITUR,WOLFCAMP B,7691,1162,25
18212.416015625,5526,SEQUITUR,WOLFCAMP A,7460,1694,32
48872.7578125,5527,SEQUITUR,WOLFCAMP B,7699,1134,25
35268.5625,5528,SEQUITUR,WOLFCAMP A,7481,1898,43
31829.9765625,5529,SEQUITUR,WOLFCAMP A,7445,1712,32
67959.359375,5530,SEQUITUR,WOLFCAMP B,7615,2516,69
78537.125,5531,SEQUITUR,WOLFCAMP B,7676,2552,72
73170.984375,5533,SEQUITUR,WOLFCAMP A,7722,2525,68
111550.1953125,5534,SEQUITUR,WOLFCAMP A,7766,2537,51
83787.7421875,5535,SEQUITUR,WOLFCAMP B,7791,2090,44
71922.8828125,5536,SEQUITUR,WOLFCAMP B,7853,3096,62
117122.3125,5538,SEQUITUR,WOLFCAMP B,7800,2118,44
94440.8515625,5539,SEQUITUR,WOLFCAMP B,7615,2139,47
62902.9765625,5540,SEQUITUR,WOLFCAMP B,7786,2531,50
68292.9765625,5541,SEQUITUR,WOLFCAMP B,7766,2505,50
49035.7578125,5542,SABLE,WOLFCAMP A,7524,2097,38
44952.328125,5543,SABLE,WOLFCAMP A,7607,857,15
67769.4140625,5544,SABLE,WOLFCAMP B,4982,804,23
19777.33203125,5545,SABLE,WOLFCAMP B,6902,822,23
1855.29248046875,5546,SABLE,WOLFCAMP A,7452,1814,39
3429.71264648438,5547,SABLE,WOLFCAMP A,7749,1713,37
31604.111328125,5548,EPE,WOLFCAMP A,6971,1204,29
28910.65625,5549,SABLE,WOLFCAMP B,7791,1288,31
30134.30859375,5561,EPE,WOLFCAMP A,6321,1206,21
32691.013671875,5573,EPE,WOLFCAMP B,7304,1368,33
98298.25,5581,EPE,WOLFCAMP A,7768,2022,36
17167.392578125,5587,EPE,WOLFCAMP B,7044,1841.5,69
41396.6640625,5591,EPE,WOLFCAMP A,7734,1335,26
9632.8056640625,5592,EPE,WOLFCAMP B,7022,1841.5,45
27552.81640625,5593,EPE,WOLFCAMP B,7092,1312,31
30763.69140625,5594,EPE,WOLFCAMP B,7152,1302,31
19089.83203125,5595,EPE,WOLFCAMP A,7210,1301,24
15298.537109375,5596,EPE,WOLFCAMP B,7010,1589,33
17515.376953125,5597,EPE,WOLFCAMP B,7010,1642,32
8318.0966796875,5598,EPE,WOLFCAMP B,7665,1841.5,45
4885.96240234375,5599,EPE,WOLFCAMP B,7726,1841.5,45
1.03554084489588e-04,5600,EPE,WOLFCAMP B,7478,2013,46
9.93689245660789e-05,5601,EPE,WOLFCAMP B,7831,1841.5,43
1.03404163382947e-04,5602,EPE,WOLFCAMP B,4681,1841.5,43
1.00389610452112e-04,5603,EPE,WOLFCAMP B,7209,1841.5,43
16656.4609375,5604,EPE,WOLFCAMP B,7307,1841.5,21
68505.7890625,5605,EPE,WOLFCAMP B,7168,1120,22
54676.796875,5606,EPE,WOLFCAMP B,7249,1841.5,45
54466.73828125,5607,EPE,WOLFCAMP B,7348,1841.5,45
40729.453125,5608,EPE,WOLFCAMP B,7241,1598,24
42215.19921875,5609,EPE,WOLFCAMP B,7329,1612,24
58426.83203125,5610,EPE,WOLFCAMP B,7242,1610,25
39795.47265625,5611,ZARVONA,WOLFCAMP A,6858,1907,53
89809.0234375,5612,ZARVONA,WOLFCAMP A,7322,2035,54
73184.140625,5613,SEQUITUR,WOLFCAMP B,7767,2355,61
72189,5614,ZARVONA,WOLFCAMP A,7007,2006,51
71329.796875,5621,ZARVONA,SPRABERRY LOWER,7002,2019,53
74646.9140625,5622,ZARVONA,WOLFCAMP A,6722,1835,52
85783.1796875,5623,ZARVONA,WOLFCAMP A,7172,1888,54
92132.8828125,5624,ZARVONA,WOLFCAMP A,6968,2012,54
67958.2109375,5629,ZARVONA,WOLFCAMP A,7022,1969,53
38118.609375,5631,SABLE,WOLFCAMP A,7093,1308,31
33730,5632,SABLE,WOLFCAMP A,7744,1447,22
48405,5633,LGCY,WOLFCAMP B,4635,2191,52
13476.294921875,5634,SABLE,WOLFCAMP A,7307,51,2
32562.1796875,5635,SABLE,WOLFCAMP A,7249,52,2
57668.65625,5636,SABLE,WOLFCAMP B,7261,44,2
17991.642578125,5637,SABLE,WOLFCAMP A,7451,1569,24
66731.5546875,5638,SABLE,WOLFCAMP A,7474,52,2
16954.357421875,5639,SABLE,WOLFCAMP B,7090,8,1
55551,5643,HUNT,WOLFCAMP B,7517,955,23
85307.28125,5644,ZARVONA,WOLFCAMP A,7591,2015,49
36054.828125,5645,ZARVONA,WOLFCAMP B,6422,2256,84
27452.857421875,5646,ZARVONA,WOLFCAMP A,7206,2497,61
37736.140625,5648,ZARVONA,WOLFCAMP A,6451,1955,44
89617.5859375,5650,COP,WOLFCAMP B,5085,1711,30
57355.234375,5651,COP,WOLFCAMP A,5085,1776,41
107984,5656,SM,WOLFCAMP A,7430,1921,47
176380,5657,SM,WOLFCAMP A,7699,1935,62
34242.734375,5663,HIBERNIA,WOLFCAMP C,5087,1887,50
417754.5,5671,FANG,SPRABERRY LOWER,7401,1596,42
177075.25,5672,FANG,WOLFCAMP A,7475,1594,42
174661.78125,5673,FANG,WOLFCAMP A,7438,1602,43
115867,5674,FANG,SPRABERRY LOWER,4806,1595,40
92970.6015625,5675,DEEP ROCK,SPRABERRY LOWER,7679,1873,48
126025.7109375,5676,DEEP ROCK,WOLFCAMP B,7679,1846,46
91900.4375,5677,DEEP ROCK,SPRABERRY LOWER,7677,1901,47
66767.6015625,5678,DEEP ROCK,SPRABERRY MIDDLE,7450,1964,57
93667.2265625,5679,DEEP ROCK,WOLFCAMP B,7507,1877,46
68470.2109375,5680,DEEP ROCK,SPRABERRY LOWER,7506,2076,47
56260.828125,5681,DEEP ROCK,WOLFCAMP B,7580,1833,42
53242.25,5682,DEEP ROCK,SPRABERRY LOWER,7699,2182,45
105331.796875,5683,DEEP ROCK,WOLFCAMP A,7513,2158,50
154684.71875,5684,OXY,WOLFCAMP A,7372,1352.5,33
316866.28125,5685,OXY,WOLFCAMP A,6760,1352.5,33
160213.703125,5686,OXY,WOLFCAMP A,7652,1352.5,42
99427.4296875,5687,OXY,WOLFCAMP A,7552,1352.5,49
524443.1875,5688,OXY,WOLFCAMP A,6752,1354,42
173149.1875,5689,OXY,WOLFCAMP A,6902,1351,42
141103.734375,5690,OXY,WOLFCAMP A,7577,1374,42
123039.8828125,5691,OXY,WOLFCAMP A,7128,1372,42
116054,5692,OXY,WOLFCAMP A,7852,1352.5,33
179770.015625,5693,OXY,SPRABERRY LOWER,7634,1206,42
76561.7109375,5694,COP,SPRABERRY LOWER,7500,1807,49
130747,5695,OVV,WOLFCAMP A,7202,1814,32
84377,5696,OVV,SPRABERRY LOWER,7346,1767,31
104945,5697,OVV,WOLFCAMP A,7346,1820,31
138273.171875,5698,OVV,WOLFCAMP A,7277,2019,47
100159.8359375,5699,OVV,WOLFCAMP B,7424,2065,48
107457,5700,OVV,WOLFCAMP A,7353,2016,47
161189,5701,OVV,WOLFCAMP A,7764,4042,79
136105,5702,OVV,WOLFCAMP A,7800,2074,41
60525.41015625,5708,SABLE,WOLFCAMP B,5740,1408,30
89985.890625,5709,SABLE,WOLFCAMP A,5741,1417,31
47772.4609375,5710,SABLE,WOLFCAMP B,5391,1448,31
45187.04296875,5711,SABLE,WOLFCAMP A,5565,1403,29
83277.515625,5712,SABLE,WOLFCAMP B,5565,1407,31
57265.015625,5713,SABLE,WOLFCAMP A,5387,1723,40
124957.34375,5714,PXD,WOLFCAMP B,7172,2497,53
151710.359375,5715,PXD,WOLFCAMP B,7472,2560,53
36427.43359375,5717,APA,WOLFCAMP B,4950,2533,50
40945.1328125,5718,APA,WOLFCAMP A,4950,2419,45
35347.875,5719,APA,WOLFCAMP B,4093,3080,60
52362.078125,5720,APA,WOLFCAMP A,4950,3017,57
65894.9453125,5723,PXD,WOLFCAMP B,5092,1806,44
115293.6796875,5724,ESTE,WOLFCAMP B,5708,2674,51
59319.3203125,5725,ESTE,WOLFCAMP C,5858,2673,51
42246.22,5728,FANG,SPRABERRY LOWER,4825,1611,39
95502,5734,GRENADIER,SPRABERRY LOWER,6826,2234,40
98499,5735,GRENADIER,WOLFCAMP A,6905,1347,33
108671.9921875,5741,FANG,WOLFCAMP A,6860,1424,40
114882.9921875,5742,FANG,SPRABERRY LOWER,6547,1391,39
110015.9921875,5743,SM,WOLFCAMP A,7708,1868,60
98354,5744,SM,WOLFCAMP A,7590,1468,37
101919,5746,OVV,WOLFCAMP A,7051,1251,31
127431,5747,OVV,WOLFCAMP A,7132,1271,33
121524,5754,OVV,WOLFCAMP A,7688,1097,24
132991,5755,OVV,WOLFCAMP A,7686,1412,36
74519,5759,SURGE,WOLFCAMP B,7289,241,35
79452.03125,5760,SURGE,WOLFCAMP A,6940,2081,39
46366.7734375,5761,SURGE,SPRABERRY LOWER,7111,2233,48
87711,5764,ENDVR,WOLFCAMP B,4494,1774,38
94358,5765,LARIO,SPRABERRY LOWER,5138,1722,31
171754,5766,LARIO,WOLFCAMP B,5049,1552,33
139623,5767,SM,WOLFCAMP B,7635,1880,53
172315,5768,SM,WOLFCAMP A,7608,1887,59
169282.015625,5769,SM,SPRABERRY LOWER,7780,1873,58
96533,5770,SM,WOLFCAMP B,7676,1893,59
111774,5771,SM,WOLFCAMP B,7656,1898,60
110807,5772,SM,WOLFCAMP B,7702,1901,62
92584,5773,SM,WOLFCAMP B,7539,1923,62
89133,5774,SM,WOLFCAMP B,7702,1899,60
153962,5775,FASKEN,WOLFCAMP B,7624,1027,26
95415,5784,OVV,WOLFCAMP B,7688,1971,37
139759.46875,5785,OVV,DEAN,5561,2476,60
130549.515625,5786,OVV,SPRABERRY LOWER,5397,2560,62
158910,5787,OVV,WOLFCAMP B,7653,2010,33
126676,5788,OVV,SPRABERRY LOWER,5364,1991,62
159341.0625,5795,OVV,SPRABERRY LOWER,6411,2129,50
119948.921875,5796,OVV,DEAN,6958,1963,76
125223.0078125,5797,OVV,WOLFCAMP A,7477,2033,74
193984.953125,5798,OVV,WOLFCAMP B,6612,1757.5,43
78230.0546875,5799,OVV,WOLFCAMP A,5502,1898,57
79171.0234375,5800,OVV,WOLFCAMP A,6485,2048,49
126884.53125,5801,OVV,WOLFCAMP A,6618,2018,49
31917.474609375,5803,OVV,WOLFCAMP B,7416,1510,49
157930,5814,COP,DEAN,7740,2019,48
157140,5815,COP,SPRABERRY LOWER,7711,2017,62
195095,5816,COP,SPRABERRY LOWER,7625,2038,49
190764,5817,COP,WOLFCAMP B,7722,2008,50
145484,5818,COP,WOLFCAMP B,7629,1988,48
156525,5819,COP,DEAN,7742,1870,38
146246,5820,COP,WOLFCAMP B,7628,1860,49
185325.984375,5821,COP,SPRABERRY LOWER,7609,1995,49
138954,5822,COP,SPRABERRY LOWER,7620,1853,37
171906,5823,COP,SPRABERRY LOWER,7825,1749,46
172401,5824,COP,WOLFCAMP B,7682,1799,53
56274.5,5827,BLACK SWAN,WOLFCAMP B,6265,1458,51
14215.75390625,5828,BLACK SWAN,SPRABERRY LOWER,6215,1315,46
165281.125,5830,SURGE,WOLFCAMP A,6961,2037,46
94989.171875,5831,SURGE,WOLFCAMP A,6921,2198,55
112695.359375,5832,SURGE,WOLFCAMP A,6846,1630,33
134722.078125,5833,SURGE,WOLFCAMP A,6818,1854,37
110684.671875,5834,SURGE,WOLFCAMP A,6792,1715,39
105322.5546875,5835,SURGE,SPRABERRY LOWER,7006,1912,33
207838.125,5836,SURGE,WOLFCAMP A,6941,2136,39
109960.859375,5837,SURGE,WOLFCAMP A,6727,1905,41
105927.109375,5838,SURGE,SPRABERRY LOWER,6947,2090,48
130862,5839,SURGE,WOLFCAMP A,6995,1167,32
94049.8515625,5840,SURGE,SPRABERRY LOWER,6851,1336,5
119851.9453125,5841,SURGE,WOLFCAMP A,6222,2976,55
96207.609375,5842,SURGE,SPRABERRY LOWER,6941,2119,41
77483,5843,SABLE,WOLFCAMP B,4880,2001,39
90184,5860,SABLE,WOLFCAMP B,5078,1877,38
119701,5861,QEP,WOLFCAMP A,7570,1801,35
112017,5862,QEP,WOLFCAMP B,7574,1795,33
329413.4375,5863,QEP,SPRABERRY LOWER,7626,1501,29
128648.9140625,5864,QEP,SPRABERRY LOWER,7541,1543,31
118017.09375,5865,QEP,WOLFCAMP A,7630,1811,34
72954.7734375,5866,QEP,WOLFCAMP A,7535,1825,34
92762.1796875,5867,QEP,SPRABERRY LOWER,7570,1512,30
170330.03125,5868,QEP,WOLFCAMP A,7518,1803,44
109867.4140625,5869,QEP,SPRABERRY LOWER,7586,1419,30
157512.203125,5870,QEP,WOLFCAMP B,7431,1882,34
85651.3828125,5871,QEP,SPRABERRY LOWER,7512,1449,29
111771.234375,5872,COP,SPRABERRY LOWER,7556,1995,31
101141.890625,5873,COP,SPRABERRY LOWER,7568,1858,38
125979.9140625,5874,COP,WOLFCAMP B,7628,1853,41
141347.5,5875,COP,WOLFCAMP A,7735,1815,37
157301.21875,5876,COP,WOLFCAMP B,7592,1847,40
110835.5,5877,COP,WOLFCAMP A,7520,1865,38
194308.625,5878,COP,SPRABERRY LOWER,7556,1856,37
149297.25,5879,COP,WOLFCAMP D,7388,2034,38
121805.21875,5880,COP,SPRABERRY LOWER,7592,1972,32
111691.28125,5881,COP,SPRABERRY LOWER,7591,1996,30
115150.4765625,5885,COP,WOLFCAMP A,4736,1505,40
160395.515625,5886,COP,WOLFCAMP B,4736,1508,41
105130.1796875,5887,COP,SPRABERRY LOWER,4992,1891,40
131283.3125,5888,COP,WOLFCAMP A,5027,1868,37
164676,5895,PXD,WOLFCAMP B,7487,2353,42
143357,5896,PXD,WOLFCAMP B,7487,2357,42
163070,5897,PXD,WOLFCAMP B,7487,2033,41
165770,5898,PXD,WOLFCAMP A,7187,2046,42
57697.59,5910,CPE,WOLFCAMP B,3698,2146,66
141332.94,5911,CPE,WOLFCAMP A,6693,1849,52
162076.46,5912,CPE,WOLFCAMP A,7137,2154,57
157993.15,5913,CPE,WOLFCAMP A,7201,1236,34
50642.11,5921,CPE,WOLFCAMP B,7105,1197,34
120196.53,5922,CPE,SPRABERRY LOWER,7551,1370,36
161368.37,5923,CPE,WOLFCAMP A,6727,100,37
117286.7578125,5924,SURGE,WOLFCAMP A,7025,1302,36
186597,5925,SURGE,WOLFCAMP A,6771,3217,67
102726.6171875,5926,SURGE,SPRABERRY LOWER,6948,2043,47
184237.359375,5927,SURGE,WOLFCAMP A,6787,1997,40
151510.71875,5928,SURGE,WOLFCAMP A,6965,2155,47
93793.12,5929,CPE,SPRABERRY LOWER,7079,1491,37
197001.31,5930,CPE,WOLFCAMP A,6945,1823,44
168799.21,5931,CPE,WOLFCAMP A,6795,1815,62
263858.62,5932,CPE,WOLFCAMP A,6832,2079,50
130263.03,5933,CPE,SPRABERRY LOWER,6901,1331,35
65284.38,5934,CPE,SPRABERRY LOWER,6782,1798,57
144670.68,5935,CPE,WOLFCAMP A,7076,1417,38
135356,5948,ESTE,WOLFCAMP A,7472,2674,49
126455,5975,PXD,SPRABERRY LOWER,6865,1531,41
55411.47265625,5976,PXD,WOLFCAMP A,7507,1089,25
102997.6015625,5977,PXD,WOLFCAMP B,7205,1005,40
68362.6484375,5978,PXD,WOLFCAMP B,6902,977,38
72159.0078125,5979,PXD,WOLFCAMP B,6902,943,38
75437.578125,5980,PXD,WOLFCAMP B,6842,988,39
96269.5703125,5982,PXD,WOLFCAMP B,5739,1357,39
78201.8359375,5983,PXD,WOLFCAMP B,6201,1325,39
81389.5078125,5984,PXD,WOLFCAMP B,5776,1278,38
91509.4375,5985,PXD,WOLFCAMP B,6824,1300,40
85478.90625,5986,PXD,WOLFCAMP B,6864,1294,38
85631.0390625,5987,PXD,WOLFCAMP B,7052,1354,40
88284.140625,5994,PXD,WOLFCAMP B,7627,1124,37
56426.60546875,5995,PXD,WOLFCAMP B,7808,1181,25
92822.0078125,6001,PXD,WOLFCAMP B,6481,1859,70
111493.1171875,6002,PXD,WOLFCAMP B,6272,1899,73
49452.16015625,6015,PXD,WOLFCAMP B,6182,1072,25
58085.71484375,6016,PXD,WOLFCAMP B,6482,1106,25
46259.87890625,6017,PXD,WOLFCAMP B,6242,1053,25
46829.37109375,6018,PXD,WOLFCAMP B,6362,867,18
216965.1875,6019,PXD,SPRABERRY LOWER,7178,1462,39
152111.640625,6020,PXD,SPRABERRY LOWER,6929,2575,39
145680.5,6021,PXD,SPRABERRY LOWER,6929,2575,39
172144.4375,6022,PXD,SPRABERRY LOWER,7409,2408,39
50355.49609375,6034,PXD,WOLFCAMP A,7147,1064,20
103956.171875,6035,PXD,WOLFCAMP B,7267,1192,20
60475.49609375,6036,PXD,WOLFCAMP A,7502,988,21
80402.4140625,6037,PXD,WOLFCAMP B,6907,1131,20
81117.953125,6038,PXD,WOLFCAMP B,6182,1032,37
81922.4609375,6039,PXD,WOLFCAMP B,6245,1005,37
89649.828125,6040,PXD,WOLFCAMP B,6245,1002,37
79022.65625,6041,PXD,WOLFCAMP B,5942,998,37
87943.765625,6042,PXD,WOLFCAMP B,6665,1015,37
93866.40625,6043,PXD,WOLFCAMP B,6662,1009,37
137054,6047,PXD,WOLFCAMP B,6453,3228,57
106220,6048,PXD,WOLFCAMP B,6152,3238,58
47091,6052,PXD,WOLFCAMP A,6307,1114,26
52174,6053,PXD,WOLFCAMP A,6307,1143,24
105052,6054,PXD,WOLFCAMP B,6662,978,36
60052,6055,PXD,WOLFCAMP B,6370,928,35
95559.59375,6058,PXD,WOLFCAMP B,7742,1091,25
112013.5859375,6059,OXY,WOLFCAMP A,7642,1796,44
118358.9921875,6060,OXY,WOLFCAMP A,6000,1359,35
46569.40625,6061,PXD,WOLFCAMP B,4699,1677,38
112264.65625,6062,PXD,WOLFCAMP A,5086,1838,55
84494.296875,6063,PXD,WOLFCAMP B,5120,1834,45
94450.3046875,6064,PXD,WOLFCAMP B,5104,1907,48
226145.90625,6081,XOM,WOLFCAMP B,4503,2218,27
228834,6085,XOM,WOLFCAMP A,4502,2230,25
