CumOil12Month,rowID,Operator,CompletionDate,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM
222915.4844,3018,OVV,8/14/2017,WOLFCAMP A,9695.0000,2540.0000,55.0000,606.5860,606.5860,16.0710,16.0710,4920.9920,,24471.7510,0.0530,2431.6913,0.2280,0.0180,2.4669,0.2030,0.1910,0.8810,5.7818
139373.4063,3019,XOM,2/20/2018,WOLFCAMP B,10205.0000,1685.0000,58.0000,308.0370,365.2590,191.4870,183.3000,6232.5450,296.3740,12295.7230,0.0680,3641.5597,0.6290,0.0190,3.6084,0.1810,0.1530,0.9120,5.9793
84268.2656,3020,XOM,9/9/2018,WOLFCAMP B,10203.0000,2515.0000,54.0000,404.2760,414.1270,210.9870,214.9380,6247.8100,302.5320,10159.7880,0.0780,3557.4919,0.7280,0.0190,3.5110,0.1980,0.1370,0.9120,6.9970
532528.6250,3021,XOM,8/28/2018,WOLFCAMP A,10204.0000,,,307.8490,307.8490,16.3740,183.3000,6049.2450,,14830.8060,0.0550,3191.6370,0.4420,0.0220,3.0491,0.1900,0.2260,0.9120,5.8859
116285.8750,3022,XOM,2/23/2018,WOLFCAMP A,10191.0000,1723.0000,62.0000,422.3140,413.1340,207.3060,199.6740,6032.8710,,14538.7310,0.0560,3214.8551,0.4690,0.0220,2.9312,0.1960,0.2140,0.9120,6.0604
97005.5703,3023,XOM,9/9/2018,WOLFCAMP A,10204.0000,2509.0000,53.0000,827.2550,424.1130,207.0350,7.9040,6040.7750,,15654.0470,0.0560,3255.4891,0.4220,0.0200,3.1429,0.1910,0.2220,0.9120,6.9371
69180.8281,3024,XOM,12/14/2017,SPRABERRY LOWER SHALE,10294.0000,1410.0000,52.0000,419.3990,413.6110,62.9780,122.9140,5573.0640,,23327.1460,0.0570,2700.6521,0.4920,0.0180,2.4828,0.2250,0.1470,0.9120,5.4656
83189.9141,3025,XOM,1/28/2018,SPRABERRY LOWER SHALE,10204.0000,1410.0000,54.0000,397.3300,416.5570,128.0090,131.0660,5570.0220,,25602.7040,0.0610,2676.0511,0.4820,0.0180,2.4941,0.2260,0.1460,0.9120,5.4522
122326.8750,3026,XOM,8/31/2018,SPRABERRY LOWER SHALE,10267.0000,1122.0000,40.0000,417.4910,417.4910,122.9140,122.9140,5450.1500,,19053.5450,0.0540,2501.5282,0.5630,0.0170,2.2312,0.2200,0.1250,0.9120,4.8554
104224.6641,3027,XOM,1/30/2018,SPRABERRY LOWER SHALE,10299.0000,1106.0000,45.0000,397.4100,397.4100,131.0660,131.0660,5438.9560,,19576.1960,0.0540,2496.5816,0.5430,0.0180,2.2255,0.2200,0.1240,0.9120,4.9308
104840.0078,3028,XOM,9/8/2018,SPRABERRY LOWER SHALE,10200.0000,1108.0000,45.0000,435.2280,435.2280,124.9510,124.9510,5445.0710,,20449.6680,0.0510,2497.0615,0.4980,0.0180,2.2620,0.2220,0.1350,0.9120,4.8874
69320.7734,3029,SURGE,12/12/2018,WOLFCAMP A,8336.0000,56.0000,,510.9160,510.9160,4.4070,4.4070,4673.0510,,14542.4040,0.0600,2285.9537,0.4440,0.0170,2.4841,0.1890,0.2650,0.7940,2.1500
233912.1200,3030,SM,7/19/2018,WOLFCAMP A,10311.0000,1876.0000,53.0000,661.9410,661.9410,30.5360,30.5360,4635.9040,,9871.9030,0.0390,2503.4007,0.5040,0.0180,2.1267,0.1730,0.3330,0.8330,5.5580
284443.1900,3031,SM,7/19/2018,WOLFCAMP A,10315.0000,1871.0000,53.0000,662.4830,662.4830,30.5360,30.5360,4605.3680,,9680.3110,0.0370,2628.5529,0.5070,0.0170,2.1577,0.1690,0.3340,0.8320,5.5623
160555.0000,3032,CRWNQST,3/1/2019,WOLFCAMP A,8827.0000,2007.0000,52.0000,750.3480,694.1610,41.9260,74.8840,5428.7480,,12237.7440,0.0530,2602.8561,0.6340,0.0040,2.6481,0.2060,0.1590,0.9020,5.1843
128205.0000,3033,CRWNQST,3/3/2019,WOLFCAMP A,8827.0000,2002.0000,50.0000,638.1110,634.3620,49.4140,8.9680,5437.7170,,13098.4550,0.0530,2671.2083,0.6070,0.0040,2.6728,0.2070,0.1580,0.9010,5.1529
136189.8438,3034,CRWNQST,5/12/2018,DEAN,8155.0000,1714.0000,39.0000,630.5790,471.2930,79.3020,89.8600,5347.8570,,4386.6380,0.0560,2913.2144,0.8780,,2.1497,0.2080,0.1120,0.9010,4.6749
123585.1563,3035,CRWNQST,5/10/2018,WOLFCAMP A,6370.0000,1992.0000,48.0000,16.3100,16.3100,153.2270,153.2270,5501.0840,,12082.3430,0.0470,2911.8055,0.5700,0.0040,2.6470,0.1890,0.2260,0.9010,4.2589
165661.0000,3036,CRWNQST,5/5/2018,DEAN,8216.0000,1727.0000,41.0000,16.4260,16.4260,221.9710,221.9710,5279.1130,,6357.0435,0.0620,2288.7479,0.8400,,2.2620,0.1970,0.1160,0.9020,4.7747
174278.0000,3037,ELEMENT,10/1/2018,WOLFCAMP A,9486.0000,1768.0000,47.0000,2000.0000,1246.2130,23.8700,500.0000,6468.4320,,17257.9070,0.0650,3591.7819,0.5450,0.0110,2.7674,0.2540,0.1860,0.6800,6.7876
80087.0000,3038,SABLE,4/23/2015,WOLFCAMP B,8795.0000,907.0000,24.0000,2000.0000,1313.4760,500.0000,500.0000,4347.1090,564.4790,20482.2020,0.0700,2669.5570,0.6390,0.0080,2.8235,0.2240,0.2210,0.9330,4.4192
362482.1563,3039,FANG,7/28/2018,WOLFCAMP B,13005.0000,,,233.5250,233.5250,318.1450,318.1450,6894.9470,118.7290,7097.0430,0.0560,3861.2286,0.5490,0.0040,2.6609,0.1720,0.2180,0.9470,3.3744
80656.0000,3040,SURGE,10/23/2016,SPRABERRY LOWER SHALE,7362.0000,1939.0000,33.0000,2000.0000,918.7500,356.8850,500.0000,4599.8050,,19468.2690,0.0630,2153.3558,0.5420,0.0190,2.3884,0.2240,0.1510,0.7650,4.0730
74452.0000,3041,SURGE,3/15/2017,WOLFCAMP B,6812.0000,1925.0000,44.0000,2000.0000,707.2690,103.0460,500.0000,5033.5360,164.5390,9031.8740,0.0620,2967.6524,0.4490,0.0200,2.7361,0.1870,0.2160,0.7630,4.0095
165454.1250,3042,SURGE,5/16/2018,WOLFCAMP A,10677.0000,2097.0000,39.0000,1238.5020,468.4150,73.8320,398.2530,4998.0580,,11989.9470,0.0610,2835.0166,0.4490,0.0220,2.6849,0.2070,0.2170,0.7550,5.8625
33315.0000,3043,FANG,10/9/2015,SPRABERRY LOWER SHALE,4906.0000,1441.0000,39.0000,614.1640,614.1640,500.0000,393.5440,4415.8700,,15390.5770,0.0580,2156.3051,0.6960,0.0230,1.9740,0.2300,0.1780,0.8360,2.8384
94711.9375,3044,CRWNQST,12/5/2019,WOLFCAMP B,9538.0000,1982.0000,43.0000,,,,,5629.3965,278.3650,,0.0620,,,0.0020,,0.1470,0.3090,0.9100,5.4032
18469.9570,3045,LPI,2/27/2012,WOLFCAMP D,3968.0000,1084.0000,41.0000,2000.0000,2000.0000,500.0000,500.0000,6706.1300,,14242.8640,0.0740,3958.9074,0.7250,,2.2295,0.2770,0.1730,0.7510,2.4212
123526.0000,3046,FANG,11/25/2017,WOLFCAMP A,9448.0000,1785.0000,43.0000,981.3960,981.3960,10.8810,10.8810,4975.9300,,19961.7050,0.0560,3259.2383,0.3270,0.0110,2.7087,0.1980,0.2950,0.8230,5.3220
115556.0000,3047,FANG,11/25/2017,WOLFCAMP A,9421.0000,1792.0000,44.0000,979.5450,979.5450,10.8810,10.8810,4965.0500,,20217.0040,0.0550,3333.3385,0.3100,0.0110,2.7364,0.1990,0.2880,0.8210,5.3377
328119.4375,3048,PXD,5/5/2017,WOLFCAMP A,10407.0000,1700.0000,38.0000,23.0150,514.0830,500.0000,352.3210,6261.8370,,50858.9060,0.0700,4085.5588,0.2560,0.0090,3.4223,0.1970,0.2260,0.9410,6.5768
102696.5547,3049,PXD,5/5/2017,WOLFCAMP B,10410.0000,1646.0000,41.0000,23.2900,23.2900,500.0000,352.3210,6614.1580,464.1050,30362.6700,0.0570,4299.8622,0.3920,0.0110,5.1022,0.1620,0.3360,0.9410,6.6240
136845.0000,3050,PXD,7/29/2015,WOLFCAMP B,7249.0000,1669.0000,43.0000,2000.0000,333.3860,93.5760,500.0000,6594.2850,461.7800,25738.2870,0.0540,4292.5424,0.4510,0.0090,2.4829,0.1610,0.3300,0.9400,4.9931
180658.4688,3051,PXD,11/18/2018,WOLFCAMP A,10339.0000,1897.0000,49.0000,1004.1310,1006.4820,39.5070,42.8400,6218.9970,,33944.2350,0.0550,4110.7267,0.3470,0.0080,2.6221,0.1870,0.3430,0.9400,7.0926
81437.0000,3052,PXD,3/30/2015,WOLFCAMP B,4410.0000,1712.0000,37.0000,2000.0000,2000.0000,500.0000,500.0000,6540.8040,461.1320,24121.5665,0.0540,3612.5211,0.5070,0.0130,2.4834,0.1870,0.2960,0.9320,3.5603
83994.0000,3053,PXD,7/11/2016,WOLFCAMP A,4578.0000,1960.0000,55.0000,19.2440,455.8110,339.9840,338.2460,6303.9880,,39777.4170,0.0610,3855.2342,0.3580,0.0090,2.9480,0.1990,0.2460,0.9340,3.8131
78219.0000,3054,PXD,7/11/2016,WOLFCAMP B,4223.0000,2079.0000,61.0000,19.5030,19.5030,3.4750,338.2460,6642.2330,462.8690,23849.6960,0.0490,4185.5614,0.4700,0.0100,2.4805,0.1560,0.3330,0.9330,3.7999
59252.0000,3055,RELIANCE,7/13/2014,SPRABERRY LOWER SHALE,7108.0000,1410.0000,36.0000,2000.0000,2000.0000,500.0000,500.0000,5866.7130,,17872.4230,0.0600,3036.2368,0.6300,0.0080,2.7212,0.2270,0.1420,0.6350,4.8657
72894.4609,3056,OXY,1/10/2016,WOLFCAMP B,7200.0000,1642.0000,47.0000,41.3720,41.3720,307.3660,307.3660,5091.6380,323.9610,5374.1070,0.0450,2985.3419,0.7880,0.0220,2.5887,0.1910,0.2340,0.7790,4.8406
101682.5391,3057,OXY,1/10/2016,WOLFCAMP B,6482.0000,1681.0000,47.0000,41.3480,41.3480,500.0000,307.3660,4784.2720,323.9610,13323.7600,0.0390,2742.6198,0.5260,0.0220,2.2352,0.1830,0.2820,0.7790,4.4792
102101.0000,3058,SURGE,5/4/2018,WOLFCAMP A,9331.0000,1839.0000,36.0000,,,,,5292.6616,,9875.6735,0.0690,2358.8306,0.6570,0.0190,2.5326,0.2130,0.1460,0.7800,4.9163
128687.0000,3059,LARIO,6/9/2017,WOLFCAMP B,9598.0000,1457.0000,47.0000,26.0830,330.2710,177.7690,269.9860,6318.9470,295.3090,6356.5990,0.0650,3910.4235,0.8080,0.0120,3.1230,0.1900,0.1690,0.8590,5.0355
168673.0000,3060,LARIO,6/9/2017,WOLFCAMP B,9527.0000,1484.0000,48.0000,635.2900,635.2900,85.5510,85.5510,6233.3960,290.8910,9949.9010,0.0680,3579.6867,0.7060,0.0120,3.2288,0.1860,0.1480,0.8620,5.0420
74083.0000,3061,LARIO,7/6/2019,WOLFCAMP D,9924.0000,,50.0000,1066.7720,1186.8760,0.6250,1.1560,7162.8120,,8391.3380,0.0690,3395.8450,0.8160,,2.6588,0.2280,0.1150,0.8650,5.8905
117667.0000,3062,SURGE,3/21/2015,WOLFCAMP B,9563.0000,1638.0000,40.0000,2000.0000,505.2050,209.2590,500.0000,5191.4560,217.6580,14300.1240,0.0610,3105.0606,0.4140,0.0280,2.6140,0.2080,0.2080,0.7880,4.8734
102514.4688,3063,SURGE,5/18/2017,WOLFCAMP A,9321.0000,2205.0000,52.0000,709.8770,368.1490,366.5410,73.1750,5164.3440,,16870.4070,0.0570,2845.7081,0.3570,0.0220,2.4682,0.2160,0.2250,0.7860,5.5788
135294.7813,3064,SURGE,11/24/2016,WOLFCAMP A,9470.0000,1881.0000,38.0000,1188.1890,311.7940,341.7750,91.6700,5154.4650,,16009.2950,0.0560,2976.4540,0.3750,0.0220,2.5298,0.2130,0.2220,0.7870,5.0844
109518.0000,3065,SABALO,8/6/2017,WOLFCAMP A,7610.0000,1985.0000,40.0000,1328.2320,1328.2320,17.1620,17.1620,4915.2340,,13270.5990,0.0470,2517.2690,0.3730,0.0100,2.3912,0.1910,0.2770,0.8070,5.6003
112925.3750,3066,CRWNQST,9/21/2017,WOLFCAMP A,7684.0000,1820.0000,44.0000,730.7790,538.3430,110.5570,63.1000,5489.6060,,12925.2420,0.0510,2792.6958,0.5810,0.0120,2.5332,0.1840,0.2420,0.8970,4.4003
105021.8203,3067,CRWNQST,12/29/2017,WOLFCAMP A,7687.0000,1838.0000,44.0000,1077.6840,333.0120,161.1930,94.9140,5331.5920,,5734.3170,0.0480,2757.3823,0.7740,0.0080,2.1780,0.2090,0.1180,0.9000,4.4690
87849.2422,3068,CRWNQST,8/21/2017,WOLFCAMP A,7623.0000,1742.0000,42.0000,321.4430,302.2870,164.3720,2.3510,5495.9630,,11708.4550,0.0500,2842.5186,0.6200,0.0080,2.5256,0.1830,0.2510,0.9000,4.2721
125468.1875,3069,CRWNQST,2/14/2018,WOLFCAMP A,7673.0000,1714.0000,41.0000,302.4130,243.5640,176.1360,174.9600,5321.0030,,3612.3860,0.0520,3014.9693,0.8600,0.0080,2.1206,0.2060,0.1120,0.9000,4.3360
20895.0000,3070,CRWNQST,10/2/2017,WOLFCAMP A,7560.0000,1850.0000,43.0000,184.3160,184.3160,167.9520,167.9520,5498.3140,,14290.5130,0.0520,2964.1035,0.5550,0.0080,2.5536,0.1850,0.2450,0.9000,4.3615
44083.0000,3071,INDEPENDENCE,11/5/2013,WOLFCAMP B,4663.0000,808.0000,29.0000,2000.0000,1377.9320,281.1440,500.0000,6847.2720,171.3630,7904.7590,0.0430,3619.4897,0.4820,0.0050,2.3154,0.1510,0.2660,0.8340,3.4230
63276.8828,3072,INDEPENDENCE,5/18/2016,SPRABERRY LOWER SHALE,4586.0000,1939.0000,47.0000,2000.0000,668.1530,38.4280,500.0000,6303.6650,,16653.0910,0.0510,2929.0576,0.3560,0.0080,2.6952,0.1880,0.1460,0.8380,4.2431
91234.2578,3073,TRPL CRWN,9/6/2018,WOLFCAMP B,7759.0000,2222.0000,56.0000,,,,,4356.9450,565.2960,18174.4085,0.0720,2330.2279,0.6870,0.0050,7.8779,0.2310,0.1840,0.9280,6.1526
94489.0000,3074,SURGE,1/30/2015,WOLFCAMP B,7550.0000,1392.0000,33.0000,2000.0000,711.8650,182.4400,500.0000,5055.3290,194.1450,10713.9020,0.0610,2910.0514,0.5410,0.0180,2.5430,0.2020,0.2270,0.7860,3.7271
82231.0313,3075,SURGE,7/2/2016,WOLFCAMP A,7008.0000,1877.0000,36.0000,2000.0000,517.5760,284.3110,500.0000,4898.0720,,16318.2900,0.0580,2513.5217,0.3280,0.0250,2.5525,0.1990,0.2310,0.7910,3.9533
78860.0000,3076,SURGE,12/11/2016,SPRABERRY LOWER SHALE,6822.0000,1973.0000,37.0000,1315.3790,1315.3790,500.0000,240.9140,4657.1570,,15277.0680,0.0570,2365.7673,0.5800,0.0120,2.1673,0.2220,0.1660,0.7890,3.9237
57041.9180,3077,DISCOVERY,1/30/2018,WOLFCAMP A,9371.0000,1881.0000,44.0000,602.7940,602.7940,148.9600,148.9600,4358.6730,,21506.9020,0.0580,2713.8087,0.4480,0.0180,2.8421,0.2100,0.2670,0.7730,5.1979
57875.2852,3078,DISCOVERY,10/6/2015,WOLFCAMP A,8510.0000,920.0000,32.0000,347.3360,347.3360,80.3630,204.7330,4452.8530,,13885.4410,0.0520,3009.2525,0.5990,0.0170,2.6210,0.1810,0.3150,0.7900,3.6554
55927.8867,3079,DISCOVERY,1/30/2018,WOLFCAMP A,8896.0000,1847.0000,37.0000,544.7360,544.7360,148.9600,148.9600,4507.6330,,23620.0630,0.0750,2996.3184,0.5550,0.0180,3.6796,0.2340,0.1400,0.7720,4.8629
46899.4883,3080,DISCOVERY,10/10/2015,WOLFCAMP B,8560.0000,993.0000,27.0000,344.7460,344.7460,204.7330,204.7330,4657.5860,538.1250,8761.3330,0.0620,2743.7027,0.8130,0.0170,3.1238,0.1690,0.2700,0.7900,3.7026
69221.8203,3081,DISCOVERY,1/30/2018,WOLFCAMP A,9556.0000,1831.0000,43.0000,544.0500,544.0500,28.0600,177.0200,4330.6130,,21716.8810,0.0580,2956.5670,0.4420,0.0090,2.9077,0.2120,0.2640,0.7700,5.1906
46362.1836,3082,DISCOVERY,10/8/2015,WOLFCAMP A,8590.0000,950.0000,31.0000,344.9440,344.9440,285.0960,285.0960,4372.4900,,15263.1850,0.0540,2847.9695,0.5750,0.0230,2.6723,0.1940,0.2880,0.7890,3.6889
65734.2656,3083,DISCOVERY,10/12/2016,WOLFCAMP A,8572.0000,2136.0000,35.0000,335.7250,335.7250,195.8420,195.8420,4444.9920,,3494.1200,0.0850,1354.4547,0.9680,0.0240,2.2152,0.2590,0.0830,0.7810,4.9916
66640.9844,3084,DISCOVERY,10/12/2016,WOLFCAMP B,8912.0000,2097.0000,34.0000,334.6810,334.6810,195.8420,195.8420,4640.8350,565.3670,13779.8400,0.0710,3014.0208,0.7370,0.0280,2.7261,0.1870,0.2930,0.7800,5.1129
26329.6719,3085,DISCOVERY,10/15/2015,WOLFCAMP C,8940.0000,1055.0000,26.0000,2000.0000,2000.0000,500.0000,500.0000,5448.6520,,12492.4880,0.0670,3596.9654,0.7770,,2.5384,0.2230,0.1980,0.7800,3.9941
55758.4766,3086,DISCOVERY,10/12/2016,WOLFCAMP A,8507.0000,2146.0000,35.0000,391.1950,391.1950,16.9980,212.8400,4427.9940,,18700.5800,0.0590,2858.3400,0.5420,0.0240,2.7307,0.2070,0.2870,0.7790,4.9719
91892.8281,3087,DISCOVERY,4/4/2018,WOLFCAMP A,13556.0000,1921.0000,36.0000,220.0850,220.0850,500.0000,150.5270,4518.4330,,18591.6510,0.0720,3060.9004,0.6280,0.0380,3.9395,0.2350,0.1210,0.8030,6.9779
67209.6484,3088,DISCOVERY,4/15/2018,WOLFCAMP A,13581.0000,1887.0000,34.0000,211.6570,211.6570,150.5270,150.5270,4367.9060,,20785.2800,0.0540,2964.6006,0.4280,0.0380,3.0306,0.2020,0.2640,0.8030,6.8628
199544.9844,3089,DEEP ROCK,9/5/2018,WOLFCAMP C,9233.0000,2196.0000,42.0000,2000.0000,2000.0000,500.0000,500.0000,7481.2760,,9061.6160,0.0660,4832.2432,0.6240,,2.3381,0.2800,0.1630,0.9610,7.3247
61997.5625,3090,CRWNQST,3/27/2015,WOLFCAMP B,4763.0000,1348.0000,55.0000,2000.0000,602.1960,27.6520,500.0000,6697.8310,196.2780,9503.7870,0.0570,3828.4942,0.5610,0.0140,3.0086,0.1880,0.1950,0.9680,3.1637
173259.9844,3091,ENDVR,5/12/2017,WOLFCAMP B,10231.0000,1594.0000,42.0000,1335.9590,836.2420,500.0000,9.1790,6707.0100,202.8980,8869.0390,0.0590,4140.4008,0.5560,0.0200,3.0875,0.1810,0.2120,0.9670,5.8528
148563.7188,3092,ENDVR,5/12/2017,SPRABERRY LOWER SHALE,10291.0000,1421.0000,32.0000,2000.0000,893.4810,234.1830,500.0000,5812.4390,,19145.4790,0.0520,2580.4486,0.5500,0.0210,2.3837,0.2080,0.1540,0.9670,5.3316
163597.2969,3093,ENDVR,5/12/2017,WOLFCAMP A,10321.0000,1606.0000,42.0000,336.2590,336.2590,292.8880,292.8880,6414.1220,,14124.8350,0.0530,3801.6335,0.4970,0.0210,2.5932,0.1970,0.2290,0.9670,5.8634
118178.8281,3094,XOM,11/1/2015,WOLFCAMP B,6904.0000,,,657.8030,657.8030,175.1820,175.1820,6632.8320,214.0960,9527.0120,0.0660,3832.5315,0.6190,0.0090,3.0989,0.1890,0.1780,0.9670,3.7963
88397.8047,3095,XOM,10/31/2015,WOLFCAMP A,6903.0000,1313.0000,44.0000,657.8400,657.8400,500.0000,175.1820,6457.6500,,14662.9890,0.0410,3782.7718,0.3590,0.0070,2.3318,0.1750,0.3440,0.9660,4.0157
64425.5547,3096,SEQUITUR,6/29/2015,WOLFCAMP B,6592.0000,1456.0000,44.0000,,,,,6239.3140,463.7630,15869.9610,0.0410,4350.9270,0.5360,0.0130,2.4183,0.1400,0.3190,0.9350,4.7861
93793.7813,3097,SEQUITUR,9/29/2013,WOLFCAMP B,6930.0000,971.0000,34.0000,1197.9410,1061.7100,10.8400,8.6480,6068.8820,469.2030,17900.0670,0.0490,3119.0538,0.5420,0.0090,2.7931,0.1710,0.2950,0.9310,4.2429
77979.9375,3098,SEQUITUR,7/2/2015,WOLFCAMP B,7330.0000,1527.0000,45.0000,802.8340,802.8340,6.8370,6.8370,6044.7610,469.5070,20810.8730,0.0500,3165.2083,0.4890,0.0110,2.8754,0.1640,0.3070,0.9340,5.1697
72391.5313,3099,SEQUITUR,7/2/2015,WOLFCAMP B,7330.0000,1482.0000,43.0000,781.9580,781.9580,8.5530,8.5530,6046.1900,469.3490,18147.8320,0.0470,3088.1133,0.5260,0.0130,2.7901,0.1570,0.3030,0.9350,5.1046
59291.9883,3100,SEQUITUR,8/20/2014,WOLFCAMP B,7182.0000,1052.0000,34.0000,1109.3420,905.6570,3.1540,0.7960,6094.1440,474.2420,21295.1770,0.0510,2960.7342,0.4810,0.0170,2.7187,0.1680,0.3160,0.9240,4.4500
67403.3438,3101,SEQUITUR,8/21/2014,WOLFCAMP B,6925.0000,1060.0000,35.0000,703.0880,703.0880,5.5110,5.5110,6099.6560,474.2420,17860.5970,0.0480,2898.8580,0.5350,0.0170,2.5836,0.1720,0.3180,0.9240,4.3518
69446.5078,3102,SEQUITUR,2/1/2015,WOLFCAMP B,7642.0000,1259.0000,38.0000,675.4870,675.4870,9.0520,9.0520,6086.5820,470.5450,18477.1140,0.0530,3040.7517,0.5480,0.0110,2.7362,0.1700,0.3100,0.9290,4.9254
66690.5625,3103,SEQUITUR,2/1/2015,WOLFCAMP B,7611.0000,1274.0000,38.0000,679.4000,937.3160,8.8500,9.0520,6077.5300,469.2030,17989.1130,0.0510,3071.1515,0.5420,0.0110,2.7558,0.1700,0.3070,0.9290,4.9150
55019.3594,3104,SEQUITUR,2/25/2015,SPRABERRY LOWER SHALE,6630.0000,1310.0000,38.0000,2000.0000,2000.0000,500.0000,500.0000,5388.6260,,32802.4530,0.0560,2193.4682,0.3140,0.0110,2.3267,0.2330,0.1990,0.9290,4.3996
71856.0000,3105,FANG,10/2/2013,WOLFCAMP B,6691.0000,1132.0000,34.0000,762.6970,762.6970,7.6240,7.6240,6129.6650,473.2800,21229.8690,0.0470,3085.6623,0.4650,0.0200,2.4083,0.1730,0.3490,0.9160,3.5154
59494.4375,3106,FANG,7/13/2016,WOLFCAMP B,7069.0000,1366.0000,60.0000,794.2140,794.2140,344.6440,344.6440,6456.6640,482.7080,33648.7420,0.0560,3111.5207,0.2840,0.0240,2.6076,0.2100,0.3960,0.9170,4.2555
64981.0000,3107,COP,4/1/2015,WOLFCAMP B,5077.0000,1723.0000,41.0000,1324.7290,1324.7290,292.2490,292.2490,6835.1540,370.5710,6723.5550,0.0290,4335.8049,0.5870,0.0120,1.8887,0.1210,0.4540,0.8620,3.4256
121355.0000,3108,COP,3/12/2015,WOLFCAMP B,7746.0000,1550.0000,38.0000,2000.0000,944.2340,10.0530,500.0000,6697.5590,446.1870,23162.5650,0.0660,3804.3318,0.4390,0.0100,2.9750,0.1520,0.3150,0.8950,4.3417
55062.0000,3109,COP,6/15/2015,WOLFCAMP A,7625.0000,1629.0000,44.0000,1403.4540,1364.5970,500.0000,87.4470,6542.9050,,14245.4190,0.0340,4074.5827,0.3090,0.0230,1.7537,0.1330,0.4790,0.8660,4.4240
75564.0000,3110,COP,4/14/2015,WOLFCAMP A,5080.0000,1624.0000,42.0000,2000.0000,2000.0000,500.0000,500.0000,6619.2070,,22590.1830,0.0670,3719.0111,0.3920,0.0190,2.8985,0.1600,0.2980,0.9080,3.3255
92460.0000,3111,COP,3/21/2015,WOLFCAMP B,4984.0000,1715.0000,45.0000,1318.3370,1318.3370,14.5270,14.5270,6613.3500,390.6950,19308.8860,0.0480,3708.1253,0.3390,0.0110,2.5528,0.1540,0.3410,0.8780,3.3734
67361.5781,3112,COP,12/2/2014,WOLFCAMP A,4975.0000,1668.0000,42.0000,2000.0000,2000.0000,500.0000,500.0000,6650.0650,,17927.7900,0.0410,4138.7366,0.4270,0.0100,2.2561,0.1580,0.3650,0.8740,3.3215
56388.1875,3113,COP,9/3/2014,SPRABERRY LOWER SHALE,5095.0000,1944.0000,37.0000,2000.0000,2000.0000,500.0000,500.0000,6008.3580,,16339.2520,0.0550,3073.8129,0.4440,0.0140,2.3296,0.1900,0.2420,0.8630,3.4166
48120.1797,3114,COP,3/5/2015,WOLFCAMP B,5070.0000,2420.0000,43.0000,,,,,6527.4720,361.5460,22567.7570,0.0450,3924.0947,0.2650,0.0170,2.2861,0.1500,0.3740,0.8580,3.8393
205743.5938,3115,COP,9/2/2017,WOLFCAMP B,10360.0000,2003.0000,49.0000,565.7290,565.7290,5.4920,5.4920,6711.9560,391.5720,18048.1595,0.0510,3484.1667,0.4150,0.0130,2.6442,0.1680,0.3060,0.8690,6.1825
145772.3906,3116,COP,12/27/2017,WOLFCAMP B,10364.0000,2002.0000,50.0000,565.6490,565.6490,5.4920,5.4920,6717.4480,379.8580,17822.3150,0.0480,3827.0630,0.3490,0.0100,2.8390,0.1490,0.3420,0.8680,6.1948
223943.3750,3117,COP,5/12/2016,WOLFCAMP B,10339.0000,2012.0000,49.0000,1447.8940,449.1960,16.5540,16.5540,6724.6240,434.6090,26394.8530,0.0730,4027.8117,0.4540,0.0070,3.7080,0.1740,0.2280,0.8900,6.1798
159650.3750,3118,COP,5/12/2016,WOLFCAMP B,10824.0000,,,449.4730,726.9800,148.3840,156.6610,6881.2850,434.6090,12468.8370,0.0750,4888.3199,0.7150,0.0070,2.7759,0.1600,0.3160,0.8890,6.6612
204714.9219,3119,COP,9/4/2017,WOLFCAMP B,10347.0000,2511.0000,58.0000,1038.5540,604.2940,15.0460,0.6950,6740.4840,419.3480,21350.8270,0.0640,3846.4732,0.5030,0.0080,3.4567,0.1620,0.2700,0.8850,6.9841
393279.6250,3120,COP,9/4/2017,WOLFCAMP A,10250.0000,2519.0000,60.0000,361.1760,361.1760,307.9060,307.9060,6711.0880,,25014.1200,0.0610,4267.1420,0.4780,0.0050,3.4098,0.1830,0.2200,0.8840,6.9579
133764.4531,3121,COP,9/4/2017,WOLFCAMP A,10462.0000,2489.0000,59.0000,169.4850,169.4850,307.9060,307.9060,6403.1820,,13832.0840,0.0540,3215.3720,0.6560,0.0040,2.6747,0.1900,0.2340,0.8850,6.9830
179995.6875,3122,COP,5/8/2018,WOLFCAMP B,13143.0000,1979.0000,45.0000,336.5790,640.9350,58.5260,106.9980,6687.5060,442.3440,14661.4090,0.0560,3489.2472,0.4940,0.0100,2.6769,0.1440,0.3510,0.8980,7.3823
157617.6094,3123,COP,5/18/2018,WOLFCAMP B,13085.0000,1987.0000,46.0000,958.4380,637.4470,68.8330,30.3860,6687.2240,442.3440,15870.9830,0.0600,3726.2592,0.4960,0.0100,2.8020,0.1470,0.3390,0.8990,7.3783
