CumOil12Month,rowID,Operator,CompletionDate,DaysSinceStruck,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,PSI_PerSqf_Thick,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM
64262.734375,863,SABLE,2018-02-15,1613,WOLFCAMP A,9479,1787,23,717.044230319149,574.877384574469,198.159905851064,213.280151063831,4862.99658203125,2.73139566835622,8250,19339.033,0.073,3020.433874,0.649,0.033,3.534192195,0.218,0.196,0.826,6.00160312652588
123222,864,SABLE,2015-12-24,2397,WOLFCAMP B,10534,1910,37,2000,692.611,302.683,500,4680.004,0.196796423905469,555.961,9082.0895,0.066,2825.056416,0.818,0.017,2.504585665,0.218,0.225,0.767,6.94185733795166
75398.6484375,865,SABLE,2018-02-19,1609,WOLFCAMP B,9502,1750,23,656.647,656.647,54.355,54.355,4567.433,0.213341721003247,562.973,7183.807,0.053,2638.832186,0.828,0.019,2.412796759,0.169,0.339,0.758,5.87333393096924
79262.21875,866,SABLE,2018-02-20,1608,WOLFCAMP B,9714,908,24,711.598,711.598,54.355,54.355,4621.788,0.18972226928729,560.516,5855.646,0.058,2954.402781,0.872,0.019,2.479634201,0.19,0.288,0.756,4.75712633132935
124453,867,SABLE,2016-03-17,2313,WOLFCAMP B,9894,1872,41,2000,341.621,500,500,4652.225,0.188861234645586,559.152,18764.324,0.07,2960.649924,0.654,0.017,3.291675563,0.177,0.276,0.782,6.61077499389648
71350.015625,868,SABLE,2018-01-08,1651,WOLFCAMP B,10524,1759,23,625.103,645.503,311.253,302.719,4703.428,0.222810432763054,554.668,5798.956,0.054,2489.416645,0.856,0.014,2.465180162,0.169,0.331,0.776,6.41299295425415
66334.078125,869,SABLE,2018-01-09,1650,WOLFCAMP A,10170,1841,24,7.703,7.703,225.473,225.473,4383.642,2.83002631049047,8250,20833.375,0.053,2915.167244,0.447,0.015,2.869914629,0.203,0.289,0.774,6.32397890090942
82079.8671875,870,SABLE,2018-01-09,1650,WOLFCAMP B,10307,1844,23,7.795,336.885,156.823,225.473,4609.115,0.181748121529979,555.89,20667.824,0.071,3058.573565,0.626,0.014,3.181632775,0.177,0.28,0.774,6.41525888442993
78032.2578125,871,SABLE,2017-07-13,1830,WOLFCAMP B,10450,1786,23,658.416,672.666,316.807,313.646,4697.287,0.215106306317077,555.89,9730.911,0.065,2584.257103,0.806,0.014,2.641482184,0.184,0.282,0.771,6.42197227478027
38716.05078125,872,SABLE,2017-09-30,1751,WOLFCAMP B,10573,1767,26,341.146,341.146,216.919,216.919,4869.144,0.178388263880359,552.713,13466.839,0.069,3098.370868,0.729,0.017,2.858145821,0.207,0.235,0.781,6.5461573600769
149776,873,SABLE,2016-03-16,2314,WOLFCAMP B,10307,1821,41,2000,482.454,500,500,4768.299,0.176226607281789,494.638,8940.78,0.058,2806.829273,0.797,0.018,2.598219568,0.186,0.279,0.781,6.7882022857666
40366.6640625,874,SABLE,2017-11-03,1717,WOLFCAMP C,10185,1799,26,2000,2000,500,500,5509.391,2.73147905760829,9450,15083.124,0.064,3459.664087,0.71,0.013,2.400173741,0.223,0.195,0.779,6.523277759552
79343,875,SABLE,2019-01-16,1278,WOLFCAMP B,10596,2541,55,778.821,778.821,191.253,191.253,4926.447,0.193923126871168,494.638,15701.193,0.069,2550.691132,0.692,0.018,2.722837333,0.203,0.264,0.784,8.43236351013184
120261.5234375,876,ENDVR,2015-11-01,2450,WOLFCAMP A,9402,1338,46,2000,2000,500,500,6384.599,2.19854785035065,8250,22875.998,0.038,3752.47689,0.293,0.016,1.646692976,0.148,0.474,0.893,5.19844961166382
168569.515625,877,PXD,2017-09-26,1755,WOLFCAMP B,10433,1677,44,1309.1,1309.1,500,289.3,5925.059,0.145791904130481,496.146,21299.889,0.06,3403.110776,0.577,0.012,2.641929012,0.173,0.287,0.942,6.60876798629761
92243.4765625,878,PXD,2017-09-26,1755,WOLFCAMP B,10406,1643,43,803.668541598695,649.201341761826,176.282343800979,175.886101141925,6052.82373046875,0.13586036202624,496.146,17137.848,0.061,3651.881922,0.642,0.012,2.563390969,0.191,0.27,0.942,6.57247686386108
184411,879,PXD,2016-05-18,2251,WOLFCAMP B,10407,1760,46,1313.363,965.628,315.785,289.3,6214.358,0.135853442459229,495.926,17451.497,0.057,3650.448535,0.642,0.013,10.41737839,0.193,0.284,0.942,6.81426048278809
63391.234375,880,SABLE,2014-10-14,2833,WOLFCAMP B,9274,867,23,699.766,820.921,214.326,200.201,4270.486,0.239203453510645,570.301,19808.427,0.071,2384.167083,0.639,0.002,2.626223585,0.215,0.255,0.907,4.49151706695557
29023.64453125,881,SABLE,2013-09-04,3238,WOLFCAMP B,7862,708,23,559.336,559.336,500,154.83,4106.871,0.186016845440612,562.902,19579.495,0.067,3026.080776,0.665,0.012,3.129124177,0.2,0.236,0.934,3.79608297348022
56398,882,SABLE,2011-10-17,3926,WOLFCAMP B,6013,667,11,1139.267,919.761,500,16.937,4070.285,0.255021599016157,567.705,21397.258,0.075,2226.105562,0.639,0.007,3.187933754,0.242,0.158,0.914,2.97758936882019
70505.59375,883,SABLE,2013-08-22,3251,WOLFCAMP B,7800,661,22,898.083,891.654,1.194,1.683,4327.916,0.245064899032096,564.29,19165.577,0.074,2302.614541,0.695,0.007,2.685996927,0.22,0.236,0.934,3.73413944244385
49847.703125,884,SABLE,2013-08-25,3248,WOLFCAMP B,7802,671,22,890.691,890.691,1.683,1.683,4329.599,0.243633217457931,564.29,16563.746,0.072,2316.145581,0.729,0.009,2.646547179,0.22,0.23,0.934,3.7395555973053
43139.609375,885,SABLE,2013-08-23,3250,WOLFCAMP B,7802,684,23,891.097,891.097,4.698,4.698,4324.746,0.231253861807471,563.59,18229.603,0.071,2437.105247,0.692,0.009,2.647157012,0.218,0.235,0.934,3.78493285179138
67359.7890625,886,SABLE,2013-08-21,3252,WOLFCAMP B,7802,717,23,946.68,946.68,4.358,4.358,4320.048,0.229486753017356,563.59,15181.439,0.072,2455.871603,0.744,0.012,2.693573172,0.224,0.219,0.934,3.81319332122803
38364.9765625,887,SABLE,2013-08-20,3253,WOLFCAMP B,7802,683,24,605.131,817.694,41.575,78.792,4324.406,0.225819078511524,562.902,16445.124,0.071,2492.712324,0.727,0.012,2.730591985,0.226,0.212,0.934,3.79846787452698
105058,888,PXD,2015-08-15,2528,WOLFCAMP B,4898,1860,44,2000,806.379,7.922,500,6645.161,0.107718603959456,455.389,23688.833,0.049,4227.579854,0.447,0.008,2.504561528,0.16,0.324,0.936,3.89629125595093
81890.9609375,889,OVV,2017-07-24,1819,WOLFCAMP A,7690,3031,63,7.1,7.1,386.039,386.039,6512.987,2.56172154921788,8250,26064.493,0.055,3220.490534,0.422,0.007,2.591572798,0.208,0.201,0.957,5.5257043838501
127008.609375,890,OVV,2017-07-24,1819,WOLFCAMP B,7714,3015,63,517.671,262.309,160.314,10.223,6899.026,8.81342600382234e-02,310.462,20888,0.057,3522.6029,0.422,0.003,2.925881125,0.157,0.288,0.957,5.58106422424316
129633.5625,891,OVV,2017-07-24,1819,SPRABERRY LOWER,7713,2998,63,1043.266,653.198,500,15.294,6115.431,2.76264839002342,7250,26180.204,0.059,2624.293423,0.471,0.005,2.522885722,0.225,0.132,0.957,5.44911527633667
134448.875,892,OVV,2017-07-24,1819,WOLFCAMP A,7703,2786,62,246.837,249.942,141.75,252.316,6656.934,2.18842852253518,8250,22043.489,0.043,3769.828402,0.357,0.007,2.068232942,0.144,0.409,0.957,5.31997776031494
72255.0703125,893,OVV,2017-07-24,1819,WOLFCAMP B,7704,3038,65,252.752,258.244,155.202,150.091,7059.34,7.86241130011962e-02,310.462,12172.053,0.044,3948.686836,0.609,0.003,2.307806462,0.147,0.34,0.957,5.64141178131104
94625.9140625,894,OVV,2017-07-24,1819,WOLFCAMP A,7702,1791,7,13.051,124.363,265.712,391.87,6517.379,2.50387847741147,8250,28117.601,0.054,3294.88834,0.372,0.007,2.629288087,0.207,0.208,0.957,3.78299045562744
190326,895,OVV,2015-07-17,2557,WOLFCAMP B,7324,1932,59,2000,375.263,246.44,500,6909.249,9.36134950632425e-02,310.462,17823.408,0.052,3316.423554,0.459,0.003,2.893744711,0.156,0.286,0.957,4.40535259246826
168580.53125,896,OVV,2017-08-12,1800,WOLFCAMP B,7586,2024,47,2000,496.266,500,500,6895.666,7.67338641443341e-02,311.65,19003.495,0.055,4061.440193,0.477,0.009,2.853985951,0.158,0.288,0.949,4.45198917388916
75189,897,COP,2014-12-22,2764,WOLFCAMP B,5043,1725,41,803.668541598695,649.201341761826,176.282343800979,175.886101141925,6328.347,0.106878631508293,444.315,13552.938,0.046,4157.192076,0.626,0.023,2.443627961,0.11,0.426,0.896,3.31473565101624
117410.234375,898,COP,2017-03-19,1946,WOLFCAMP A,10348,2168,57,259.664,259.664,193.573,193.573,5996.425,2.57375216852386,8250,18226.37,0.035,3205.436833,0.345,0.008,1.903893062,0.137,0.471,0.905,6.38020086288452
138479.328125,899,ENDVR,2017-08-10,1802,WOLFCAMP A,7171,1621,43,238.604,238.604,312.572,312.572,6649.024,2.23578421707438,8250,12630.9225,0.057,3689.980427,0.594,0.014,2.388659135,0.214,0.16,0.882,4.56932306289673
157632.671875,900,ENDVR,2017-08-11,1801,WOLFCAMP B,7621,1616,43,238.729,238.729,500,312.572,6961.596,4.91746776203987e-02,216.078,6489.828,0.052,4394.09083,0.67,0.015,2.663680347,0.176,0.229,0.881,4.816246509552
64817.94921875,901,LPI,2014-09-12,2865,WOLFCAMP D,4920,304,8,2000,2000,500,500,6499.098,2.98142512260858,11500,15637.082,0.063,3857.21577,0.636,0.013,2.116274913,0.285,0.181,0.8,2.03105211257935
109889,902,LPI,2016-04-04,2295,WOLFCAMP A,9853,1413,44,760.521,760.521,13.713,13.713,4598.707,2.87265474307931,8250,20095.473,0.052,2871.907952,0.299,0.029,2.775857465,0.197,0.262,0.798,4.41554355621338
136476,903,LPI,2016-03-29,2301,WOLFCAMP A,9936,1413,53,815.776,815.776,13.713,13.713,4612.421,2.80439512854009,8250,18382.577,0.049,2941.810844,0.322,0.026,2.468887505,0.198,0.267,0.796,4.59100437164307
104646,904,LPI,2016-03-30,2300,WOLFCAMP A,9936,2193,39,1343.403,1079.605,51.835,9.798,4518.55,2.75932887795682,8250,18114.016,0.048,2989.857449,0.314,0.026,2.582678454,0.202,0.254,0.794,5.22777032852173
44762.4375,905,LPI,2012-02-02,3818,WOLFCAMP D,3848,1113.5,43,2000,2000,500,500,6582.842,3.08557549209769,11500,15052.401,0.068,3727.019491,0.696,0.013,2.230993075,0.272,0.182,0.746,2.4504861831665
113397.65625,906,ENDVR,2018-11-07,1348,SPRABERRY LOWER,6901,1624,44,116.777,116.777,385.329,385.329,6269.383,2.42037868851023,7250,21831.338,0.048,2995.39904,0.425,0.01,2.268514619,0.215,0.189,0.887,4.40197849273682
122832.34375,907,ENDVR,2018-11-08,1347,WOLFCAMP A,6900,1628,43,152.202,152.202,192.719,192.719,6654.712,2.07389354234415,8250,15501.971,0.053,3978.024827,0.452,0.012,2.754058939,0.204,0.174,0.885,4.46190595626831
119185.15625,908,ENDVR,2018-11-09,1346,WOLFCAMP B,6901,1626,46,151.971,151.971,192.719,192.719,6847.431,5.12585676879903e-02,210.314,9762.782,0.056,4103.001888,0.553,0.013,3.181371659,0.188,0.169,0.886,4.52253866195679
109429.3984375,909,ENDVR,2018-11-06,1349,WOLFCAMP A,6901,1631,44,118.439,118.439,2.415,387.744,6657.127,2.10010430385672,8250,14315.874,0.053,3928.376312,0.496,0.012,2.670464294,0.203,0.179,0.887,4.46797609329224
153745,910,CRWNQST,2016-04-16,2283,WOLFCAMP A,9565,1621,41,2000,2000,500,500,5662.582,2.22402737403414,8250,7583.459,0.045,3709.486716,0.76,0.029,2.221439495,0.184,0.237,0.747,4.97198629379272
96581,911,CRWNQST,2016-04-12,2287,SPRABERRY LOWER,9405,1565,48,2000,2000,500,500,5105.673,2.81970263662572,7250,16075.077,0.052,2571.193113,0.607,0.026,2.413558092,0.21,0.121,0.746,4.86998653411865
53238.27734375,912,SABALO,2018-02-01,1627,SPRABERRY LOWER,7137,1927,47,1300.505,601.036,179.161,9.098,4565.107,2.95727685997573,7250,14735.253,0.063,2451.579728,0.635,0.029,2.376347293,0.222,0.152,0.783,5.18708372116089
87477.7890625,913,SABALO,2019-01-28,1266,WOLFCAMP A,7034,1976,60,945.547,655.71,328.173,178.125,4888.731,3.35328883921709,8250,14045.947,0.057,2460.271213,0.378,0.027,2.510943269,0.196,0.248,0.783,5.54256343841553
114526.5078125,914,COP,2015-07-11,2563,SPRABERRY LOWER,7357,1439,35,465.607,494.266,500,200.939,6179.923,3.31665330136968,7250,11545.25633,0.049,2185.938457,0.619,0.005,2.544092909,0.175,0.123,0.983,3.99603176116943
94563.3828125,915,COP,2015-07-19,2555,SPRABERRY LOWER,7220,1468,36,513.069,513.069,0.395,0.395,6180.318,3.08288268133457,7250,14560.639,0.05,2351.695069,0.654,0.005,2.05682523,0.199,0.117,0.983,3.9786262512207
49046.23828125,916,COP,2014-04-30,3000,WOLFCAMP B,7120,1209,27,323.198,538.133,208.514,156.375,6913.583,3.24395612104858e-02,131.933,8616.397,0.056,4067.040215,0.482,0.003,2.917857974,0.189,0.156,0.983,3.71771883964539
88489.1640625,917,COP,2014-04-26,3004,WOLFCAMP A,7360,1120,36,387.741,355.269,266.361,376.347,6757.208,2.46780448722092,8250,16371.023,0.053,3343.052516,0.474,0.006,2.385102526,0.177,0.221,0.983,3.80503296852112
99690.578125,918,COP,2015-07-08,2566,SPRABERRY LOWER,7352,1440,38,513.168,519.98,37.057,29.178,6209.496,2.75622779259509,7250,30700.094,0.057,2630.406681,0.372,0.005,2.285254113,0.21,0.136,0.983,4.03760719299316
87053.953125,919,COP,2015-07-14,2560,WOLFCAMP A,7220,1466,39,752.674,635.887,264.655,260.652,6652.931,2.16630368572262,8250,10251.386,0.039,3808.330316,0.52,0.006,2.075090925,0.167,0.27,0.983,4.08200979232788
122883.7734375,920,COP,2016-08-11,2166,SPRABERRY LOWER,7106,1813,41,518.427,522.68,395.973,398.499,6254.432,2.51921696051387,7250,26401.974,0.06,2877.87837,0.479,0.005,2.390064631,0.219,0.149,0.983,4.3151798248291
98216.6015625,921,COP,2016-08-07,2170,WOLFCAMP B,7106,1780,40,524.999,520.829,271.183,268.657,6921.588,3.21285169198826e-02,130.127,8451.733,0.056,4050.202514,0.496,0.003,2.958827534,0.188,0.16,0.983,4.37381935119629
138215.953125,922,COP,2016-08-15,2162,SPRABERRY LOWER,7106,1841,39,448.836,448.836,36.657,36.657,6197.245,2.83277293524101,7250,23007.239,0.052,2559.329733,0.519,0.01,2.225134756,0.2,0.13,0.983,4.30233430862427
64226.60546875,923,COP,2016-08-16,2161,SPRABERRY LOWER,7106,1842,32,448.779,819.179,74.952,36.657,6233.901,2.61323241389716,7250,30746.5,0.059,2774.341831,0.393,0.01,2.363487251,0.214,0.141,0.984,4.22794532775879
123151.8203125,924,COP,2017-05-07,1897,WOLFCAMP A,6974,1862,40,517.036,504.492,279.9,273.709,6647.878,2.09993803334856,8250,10011.698,0.039,3928.687356,0.486,0.006,2.031820557,0.166,0.265,0.983,4.34529256820679
109450.6171875,925,COP,2017-04-08,1926,WOLFCAMP B,6974,1861,41,1009.678,830.687,160.354,12.383,6933.97,3.18309816210918e-02,130.127,8574.335,0.059,4088.061171,0.491,0.006,3.015717957,0.191,0.149,0.984,4.38763189315796
109940.1796875,926,COP,2017-06-25,1848,WOLFCAMP A,6941,1860,37,268.178,220.223,350.88,322.644,6692.187,2.09914926693734,8250,9734.074,0.035,3930.163581,0.492,0.009,2.173263109,0.166,0.281,0.983,4.29329490661621
165861.34375,927,COP,2017-03-05,1960,WOLFCAMP B,6569,1943,41,548.302,544.775,160.687,193.197,6885.384,3.23380705115861e-02,131.933,11946.819,0.059,4079.804327,0.457,0.007,2.883367397,0.183,0.19,0.983,4.27021455764771
99965.890625,928,COP,2018-01-27,1632,WOLFCAMP B,6941,1833,30,538.248,493.856,214.012,229.036,6891.174,3.1933835040925e-02,133.959,11125.657,0.058,4194.89234,0.442,0.007,2.887098267,0.185,0.184,0.983,4.21675682067871
128388.875,929,COP,2018-02-03,1625,WOLFCAMP A,6905,1839,30,618.895,419.209,303.031,227.219,6662.138,2.04518524137779,8250,11461.806,0.041,4033.864431,0.482,0.009,2.158212564,0.177,0.253,0.983,4.17194414138794
92986.484375,930,COP,2018-02-02,1626,SPRABERRY LOWER,6725,1924,41,515.286,436.266,222.069,343.836,6380.862,2.35008306131951,7250,22563.977,0.053,3084.997343,0.52,0.008,2.626412882,0.199,0.176,0.983,4.25055646896362
88538.9140625,931,COP,2018-02-05,1623,SPRABERRY LOWER,6906,1875,41,549.165,325.722,223.453,256.132,6313.072,2.44304389975707,7250,29214.714,0.064,2967.609383,0.467,0.008,2.554925441,0.218,0.133,0.983,4.28045749664307
123981.546875,932,COP,2018-07-18,1460,SPRABERRY LOWER,6908,1980,38,358.996,358.996,232.546,232.546,6283.295,2.46232889309636,7250,24272.519,0.063,2944.367026,0.537,0.008,2.432778919,0.218,0.145,0.983,4.33632707595825
155317.046875,933,COP,2018-07-17,1461,SPRABERRY LOWER,6842,2008,38,419.466,412.304,228.597,395.922,6222.023,2.6237272659117,7250,30915.155,0.059,2763.244524,0.384,0.008,2.311306288,0.214,0.148,0.983,4.32430696487427
114685.09375,934,COP,2018-02-02,1626,SPRABERRY LOWER,6732,1920,41,716.379,384.607,204.447,292.594,6369.543,2.34623135000441,7250,27790.709,0.059,3090.061856,0.458,0.008,2.627081365,0.208,0.162,0.983,4.25146770477295
69486.0078125,935,COP,2015-02-03,2721,SPRABERRY LOWER,7249,1712,40,1060.468,1060.468,90.273,90.273,6284.988,2.44530863682869,7250,28729.843,0.069,2964.860914,0.506,0.009,2.507294461,0.227,0.125,0.982,4.27552223205566
107542.3046875,936,COP,2015-03-08,2688,SPRABERRY MIDDLE,7233,475,13,2000,2000,500,500,5583.216,3.09256673738026,6850,7798.73,0.044,2214.988578,0.621,0.011009,2.662830557,0.196,0.13,0.982,2.73107767105103
77691.5625,937,COP,2013-07-09,3295,WOLFCAMP B,7153,1113,35,2000,2000,500,500,6854.698,2.96293968248407e-02,130.786,7767.843,0.054,4414.062182,0.478,0.01,2.864440089,0.187,0.178,0.982,3.72525215148926
288360.4375,938,COP,2019-03-08,1227,WOLFCAMP A,10031,1839,74,235.697,235.697,118.271,118.271,6771.086,2.02686001625169,8250,23335.348,0.066,4070.335363,0.3,0.009,2.374531007,0.178,0.307,0.983,6.26520586013794
93317.9609375,939,COP,2014-09-17,2860,SPRABERRY LOWER,6791,588,42,2000,2000,500,500,6288.202,2.43696842922358,7250,20694.93,0.053,2975.007765,0.506,0.008,2.605375617,0.219,0.128,0.979,3.15493774414063
46992.9140625,940,COP,2014-09-16,2861,SPRABERRY MIDDLE,7012,1457,37,2000,2000,500,500,5661.563,3.57390112218721,6850,12108.034,0.051,1916.67306,0.391,0.011009,2.723194651,0.206,0.171,0.979,3.82293009757996
78406.890625,941,COP,2014-09-16,2861,WOLFCAMP A,6791,1434,42,634.617,634.617,109.481,109.481,6719.777,2.13327505643053,8250,16619.832,0.053,3867.293144,0.372,0.006,2.46313264,0.185,0.255,0.979,3.91958260536194
130751.8125,942,COP,2014-11-15,2801,SPRABERRY LOWER,9608,1555,36,1422.603,1241.296,54.905,19.536,6194.716,2.54729711933073,7250,25720.614,0.06,2846.154045,0.471,0.013,2.228842844,0.243,0.12,0.98,4.99928665161133
163864.578125,943,COP,2015-01-21,2734,SPRABERRY MIDDLE,9096,1517,38,2000,2000,500,500,5625.479,3.58075924965917,6850,14794.088,0.052,1913.00211,0.334,0.011009,2.568551191,0.221,0.149,0.98,4.70582628250122
81356.6640625,944,COP,2014-05-13,2987,WOLFCAMP B,6322,1215,31,2000,1342.716,80.09,500,6846.132,2.77243454012265e-02,110.256,7779.203,0.063,3976.865762,0.54,0.011,2.567209472,0.222,0.144,0.979,3.46087551116943
21946.880859375,945,COP,2014-06-06,2963,WOLFCAMP D,4326,1513,30,2000,2000,500,500,7446.332,2.38379185757308,11500,17950.8185,0.062,4824.246699,0.521,0.013,1.571261159,0.292,0.16,0.978,2.96613073348999
123702.484375,946,COP,2015-08-21,2522,SPRABERRY LOWER,9615,475,40,956.718,1188.245,20.43,21.323,6214.251,2.48397960097296,7250,24492.387,0.062,2918.703518,0.503,0.013,2.277182449,0.242,0.117,0.98,3.78476405143738
84234.2890625,947,COP,2015-08-28,2515,WOLFCAMP B,8755,1304,37,1342.699,1342.699,80.09,80.09,6926.222,2.98388457294184e-02,116.89,6612.842,0.072,3917.376733,0.616,0.01,2.433733348,0.26,0.119,0.98,4.51819705963135
118199.53125,948,COP,2015-06-26,2578,WOLFCAMP A,6478,1477,39,2000,2000,500,500,6620.461,2.06636518929548,8250,23439.602,0.065,3992.517897,0.357,0.017,2.383088213,0.271,0.14,0.974,3.77995729446411
145255.140625,949,COP,2015-06-19,2585,SPRABERRY LOWER,6273,1482,40,2000,2000,500,500,6189.143,2.16592414559669,7250,15033.41333,0.06,3347.300973,0.515,0.013,2.36801774,0.261,0.089,0.976,3.65650129318237
53195,950,FANG,2014-08-01,2907,WOLFCAMP B,4844,994,37,786.326,786.326,2.704,2.704,6039.65,0.136854933884103,472.907,26918.231,0.056,3455.534898,0.413,0.035,3.015066213,0.188,0.269,0.921,2.775390625
48808,951,FANG,2014-07-31,2908,WOLFCAMP B,4867,1068,37,1105.491,935.735,25.498,44.538,6048.81,0.131311902821434,472.907,24992.351,0.052,3601.402385,0.42,0.044,2.958026553,0.191,0.267,0.918,2.82517671585083
106020,952,PXD,2017-04-16,1918,SPRABERRY LOWER,7616,2009,50,2000,2000,500,500,5101.475,2.67282838082112,7250,18240.644,0.063,2712.482422,0.657,0.014,2.795000431,0.226,0.097,0.753,5.42254209518433
232980,953,PXD,2017-03-31,1934,WOLFCAMP A,7608,2003,50,2000,2000,500,500,5560.448,2.4889501872301,8250,20300.442,0.063,3314.650507,0.407,0.018,3.471372886,0.197,0.153,0.754,5.49061870574951
33763,954,LPI,2011-02-05,4180,WOLFCAMP D,3930,672,21,2000,2000,500,500,6513.729,3.01810492304297,11500,13235.458,0.064,3810.338041,0.695,0.013,2.140515111,0.27,0.18,0.736,2.07978057861328
154814.296875,955,PXD,2017-01-27,1997,WOLFCAMP A,4948,1923,42,446.441,446.441,5.344,5.344,5725.667,2.50791778828806,8250,22178.555,0.068,3289.581516,0.44,0.009,3.062425934,0.205,0.191,0.782,3.77056336402893
60813.54296875,956,PXD,2016-08-10,2167,WOLFCAMP B,4935,1921,48,654.151,653.027,44.286,85.761,6110.658,0.108276264082004,345.266,9377.069,0.061,3188.750581,0.752,0.006,2.694419773,0.182,0.235,0.788,3.88379240036011
111080,957,PXD,2016-08-09,2168,WOLFCAMP B,4627,1999,55,652.411,652.411,2.812,2.812,6113.47,0.105175889079474,345.266,10351.04,0.068,3282.748575,0.762,0.006,2.670566407,0.182,0.234,0.787,3.82909154891968
37064.48828125,958,PXD,2016-08-09,2168,WOLFCAMP B,4938,1919,47,655.617,948.214,500,3.012,6110.458,0.100317274933575,345.266,11903.58,0.071,3441.740221,0.736,0.009,2.666561989,0.181,0.231,0.786,3.86846995353699
147210,959,LPI,2012-11-22,3524,WOLFCAMP A,6606,1195,34,2000,548.024,6.362,500,4432.337,6.15069949612836,8250,2846.284,0.063,1341.310855,0.912,0.021,1.986370213,0.219,0.114,0.776,2.96883702278137
123303,960,SM,2016-02-23,2336,WOLFCAMP B,7683,1872,60,623.632,954.2,51.63,87.622,6809.754,5.02663479133927e-02,221.2,14720.19,0.055,4400.558409,0.404,0.007,2.562455277,0.141,0.333,0.912,4.79933643341064
123763,961,SM,2016-02-22,2337,WOLFCAMP C,7689,1840,61,769.766,696.527,109.064,130.506,6897.376,2.40651674037664,9450,9649.823,0.042,3926.837425,0.512,0.013,2.20737992,0.13,0.374,0.914,4.8007607460022
154620,962,SM,2016-08-01,2176,DEAN,7818,1864,56,400.52,400.52,52.571,52.571,6191.702,2.44396919039934,8000,9163.356,0.058,3273.363687,0.711,0.11009,2.246053879,0.229,0.128,0.91,4.72142124176025
151989,963,SM,2016-08-02,2175,SPRABERRY LOWER,6983,1865,56,401.359,401.359,52.571,52.571,6139.131,2.4141009304239,7250,23346.799,0.056,3003.188437,0.362,0.008,2.659139704,0.222,0.155,0.91,4.33126258850098
